,node,srr,year,sero
0,SRR10156140_bin_1,SRR10156140,2019,Schwarzengrund
1,SRR10156140_bin_2,SRR10156140,2019,Schwarzengrund
2,SRR10156140_bin_3,SRR10156140,2019,Schwarzengrund
3,SRR10156143_bin_1,SRR10156143,2019,Typhimurium(O5-)*
4,SRR10156143_bin_2,SRR10156143,2019,Typhimurium(O5-)*
5,SRR10164108_bin_1,SRR10164108,2019,Alachua or IIIa 35
6,SRR10164566_bin_1,SRR10164566,2019,Schwarzengrund
7,SRR10164566_bin_2,SRR10164566,2019,Schwarzengrund
8,SRR10164566_bin_3,SRR10164566,2019,Schwarzengrund
9,SRR10164566_bin_4,SRR10164566,2019,Schwarzengrund
10,SRR10165168_bin_1,SRR10165168,2019,Adelaide
11,SRR10165168_bin_2,SRR10165168,2019,Adelaide
12,SRR10165168_bin_3,SRR10165168,2019,Adelaide
13,SRR10198978_bin_1,SRR10198978,2019,Anatum
14,SRR10198978_bin_2,SRR10198978,2019,Anatum
15,SRR10198978_bin_3,SRR10198978,2019,Anatum
16,SRR10198978_bin_4,SRR10198978,2019,Anatum
17,SRR10210128_bin_1,SRR10210128,2019,Anatum
18,SRR10210128_bin_2,SRR10210128,2019,Anatum
19,SRR10210128_bin_3,SRR10210128,2019,Anatum
20,SRR10210128_bin_4,SRR10210128,2019,Anatum
21,SRR10357717_bin_1,SRR10357717,1999,Bredeney
22,SRR10357717_bin_2,SRR10357717,1999,Bredeney
23,SRR10357732_bin_1,SRR10357732,1999,Bredeney
24,SRR10357732_bin_2,SRR10357732,1999,Bredeney
25,SRR10357732_bin_3,SRR10357732,1999,Bredeney
26,SRR10357732_bin_4,SRR10357732,1999,Bredeney
27,SRR10574680_bin_1,SRR10574680,2019,Cannstatt
28,SRR10582745_bin_1,SRR10582745,2019,Anatum
29,SRR10582745_bin_2,SRR10582745,2019,Anatum
30,SRR10582745_bin_3,SRR10582745,2019,Anatum
31,SRR10582745_bin_4,SRR10582745,2019,Anatum
32,SRR10582748_bin_1,SRR10582748,2019,Eastbourne
33,SRR10582748_bin_2,SRR10582748,2019,Eastbourne
34,SRR10612313_bin_1,SRR10612313,2019,Johannesburg
35,SRR10612313_bin_2,SRR10612313,2019,Johannesburg
36,SRR10669555_bin_1,SRR10669555,2019,Agona
37,SRR10669555_bin_2,SRR10669555,2019,Agona
38,SRR10669555_bin_3,SRR10669555,2019,Agona
39,SRR10669573_bin_1,SRR10669573,2019,Schwarzengrund
40,SRR10669573_bin_2,SRR10669573,2019,Schwarzengrund
41,SRR10669573_bin_3,SRR10669573,2019,Schwarzengrund
42,SRR10673623_bin_1,SRR10673623,2019,Worthington
43,SRR10673623_bin_2,SRR10673623,2019,Worthington
44,SRR10775384_bin_1,SRR10775384,2019,Adelaide
45,SRR10775384_bin_2,SRR10775384,2019,Adelaide
46,SRR10775384_bin_3,SRR10775384,2019,Adelaide
47,SRR10775384_bin_4,SRR10775384,2019,Adelaide
48,SRR10775384_bin_5,SRR10775384,2019,Adelaide
49,SRR10775384_bin_6,SRR10775384,2019,Adelaide
50,SRR10775384_bin_7,SRR10775384,2019,Adelaide
51,SRR11008932_bin_1,SRR11008932,2020,Anatum
52,SRR11008932_bin_2,SRR11008932,2020,Anatum
53,SRR11008932_bin_3,SRR11008932,2020,Anatum
54,SRR11008944_bin_1,SRR11008944,2020,Anatum
55,SRR11008944_bin_2,SRR11008944,2020,Anatum
56,SRR11008944_bin_3,SRR11008944,2020,Anatum
57,SRR11278081_bin_1,SRR11278081,2020,
58,SRR11278081_bin_2,SRR11278081,2020,
59,SRR11317761_bin_1,SRR11317761,2020,
60,SRR11317761_bin_2,SRR11317761,2020,
61,SRR11317761_bin_3,SRR11317761,2020,
62,SRR11396126_bin_1,SRR11396126,2020,Johannesburg
63,SRR11396126_bin_2,SRR11396126,2020,Johannesburg
64,SRR11396126_bin_3,SRR11396126,2020,Johannesburg
65,SRR11396126_bin_4,SRR11396126,2020,Johannesburg
66,SRR11396126_bin_5,SRR11396126,2020,Johannesburg
67,SRR11396126_bin_6,SRR11396126,2020,Johannesburg
68,SRR11396126_bin_7,SRR11396126,2020,Johannesburg
69,SRR11396126_bin_8,SRR11396126,2020,Johannesburg
70,SRR11396131_bin_1,SRR11396131,2020,Berta
71,SRR11396152_bin_1,SRR11396152,2020,Anatum
72,SRR11396152_bin_2,SRR11396152,2020,Anatum
73,SRR11396152_bin_3,SRR11396152,2020,Anatum
74,SRR11396152_bin_4,SRR11396152,2020,Anatum
75,SRR11457375_bin_1,SRR11457375,2004,Senftenberg or Dessau*
76,SRR11457375_bin_2,SRR11457375,2004,Senftenberg or Dessau*
77,SRR11457375_bin_3,SRR11457375,2004,Senftenberg or Dessau*
78,SRR11457375_bin_4,SRR11457375,2004,Senftenberg or Dessau*
79,SRR11457377_bin_1,SRR11457377,2004,Paratyphi C or Choleraesuis or Typhisuis*
80,SRR11457377_bin_2,SRR11457377,2004,Paratyphi C or Choleraesuis or Typhisuis*
81,SRR11457377_bin_3,SRR11457377,2004,Paratyphi C or Choleraesuis or Typhisuis*
82,SRR11457379_bin_1,SRR11457379,2004,Paratyphi C or Choleraesuis or Typhisuis*
83,SRR11457379_bin_2,SRR11457379,2004,Paratyphi C or Choleraesuis or Typhisuis*
84,SRR11457379_bin_3,SRR11457379,2004,Paratyphi C or Choleraesuis or Typhisuis*
85,SRR11457380_bin_1,SRR11457380, ,Anatum
86,SRR11457381_bin_1,SRR11457381,2004,
87,SRR11457381_bin_2,SRR11457381,2004,
88,SRR11457381_bin_3,SRR11457381,2004,
89,SRR11457381_bin_4,SRR11457381,2004,
90,SRR11457381_bin_5,SRR11457381,2004,
91,SRR11457382_bin_1,SRR11457382,2004,Agona
92,SRR11457382_bin_2,SRR11457382,2004,Agona
93,SRR11457382_bin_3,SRR11457382,2004,Agona
94,SRR11457383_bin_1,SRR11457383,2004,
95,SRR11457383_bin_2,SRR11457383,2004,
96,SRR11457383_bin_3,SRR11457383,2004,
97,SRR11457384_bin_1,SRR11457384,2004,Paratyphi C or Choleraesuis or Typhisuis*
98,SRR11457384_bin_2,SRR11457384,2004,Paratyphi C or Choleraesuis or Typhisuis*
99,SRR11457384_bin_3,SRR11457384,2004,Paratyphi C or Choleraesuis or Typhisuis*
100,SRR11457389_bin_1,SRR11457389,2002,
101,SRR11457389_bin_2,SRR11457389,2002,
102,SRR11457400_bin_1,SRR11457400,2002,Virginia or Muenchen*
103,SRR11457408_bin_1,SRR11457408,2002,Derby
104,SRR11457408_bin_2,SRR11457408,2002,Derby
105,SRR11457423_bin_1,SRR11457423,2004,
106,SRR11457423_bin_2,SRR11457423,2004,
107,SRR11457423_bin_3,SRR11457423,2004,
108,SRR11457423_bin_4,SRR11457423,2004,
109,SRR11457423_bin_5,SRR11457423,2004,
110,SRR11457424_bin_1,SRR11457424,2004,
111,SRR11457424_bin_2,SRR11457424,2004,
112,SRR11457424_bin_3,SRR11457424,2004,
113,SRR11457424_bin_4,SRR11457424,2004,
114,SRR11457425_bin_1,SRR11457425,2004,
115,SRR11457425_bin_2,SRR11457425,2004,
116,SRR11457425_bin_3,SRR11457425,2004,
117,SRR11457425_bin_4,SRR11457425,2004,
118,SRR11457425_bin_5,SRR11457425,2004,
119,SRR11457427_bin_1,SRR11457427,2004,
120,SRR11457427_bin_2,SRR11457427,2004,
121,SRR11457427_bin_3,SRR11457427,2004,
122,SRR11457427_bin_4,SRR11457427,2004,
123,SRR11457428_bin_1,SRR11457428,2004,
124,SRR11457428_bin_2,SRR11457428,2004,
125,SRR11457428_bin_3,SRR11457428,2004,
126,SRR11457429_bin_1,SRR11457429,2004,
127,SRR11457429_bin_2,SRR11457429,2004,
128,SRR11457429_bin_3,SRR11457429,2004,
129,SRR11457429_bin_4,SRR11457429,2004,
130,SRR11457430_bin_1,SRR11457430, ,Havana
131,SRR11457430_bin_2,SRR11457430, ,Havana
132,SRR11457430_bin_3,SRR11457430, ,Havana
133,SRR11457432_bin_1,SRR11457432,2004,
134,SRR11457432_bin_2,SRR11457432,2004,
135,SRR11457432_bin_3,SRR11457432,2004,
136,SRR11457433_bin_1,SRR11457433,2004,
137,SRR11457433_bin_2,SRR11457433,2004,
138,SRR11457433_bin_3,SRR11457433,2004,
139,SRR11457434_bin_1,SRR11457434,2004,Typhimurium(O5-)*
140,SRR11457434_bin_2,SRR11457434,2004,Typhimurium(O5-)*
141,SRR11457434_bin_3,SRR11457434,2004,Typhimurium(O5-)*
142,SRR11457434_bin_4,SRR11457434,2004,Typhimurium(O5-)*
143,SRR11457434_bin_5,SRR11457434,2004,Typhimurium(O5-)*
144,SRR11457436_bin_1,SRR11457436,2004,
145,SRR11457436_bin_2,SRR11457436,2004,
146,SRR11457436_bin_3,SRR11457436,2004,
147,SRR11457437_bin_1,SRR11457437,2004,Anatum
148,SRR11457437_bin_2,SRR11457437,2004,Anatum
149,SRR11457437_bin_3,SRR11457437,2004,Anatum
150,SRR11457437_bin_4,SRR11457437,2004,Anatum
151,SRR11457437_bin_5,SRR11457437,2004,Anatum
152,SRR11457437_bin_6,SRR11457437,2004,Anatum
153,SRR11457437_bin_7,SRR11457437,2004,Anatum
154,SRR11457437_bin_8,SRR11457437,2004,Anatum
155,SRR11457438_bin_1,SRR11457438,2004,
156,SRR11457438_bin_2,SRR11457438,2004,
157,SRR11457438_bin_3,SRR11457438,2004,
158,SRR11457438_bin_4,SRR11457438,2004,
159,SRR11457438_bin_5,SRR11457438,2004,
160,SRR11457438_bin_6,SRR11457438,2004,
161,SRR11457446_bin_1,SRR11457446,2002,Chiredzi
162,SRR11457446_bin_2,SRR11457446,2002,Chiredzi
163,SRR11457457_bin_1,SRR11457457, ,Anatum
164,SRR11457457_bin_2,SRR11457457, ,Anatum
165,SRR11457457_bin_3,SRR11457457, ,Anatum
166,SRR11457457_bin_4,SRR11457457, ,Anatum
167,SRR11457457_bin_5,SRR11457457, ,Anatum
168,SRR11457457_bin_6,SRR11457457, ,Anatum
169,SRR11457457_bin_7,SRR11457457, ,Anatum
170,SRR11457457_bin_8,SRR11457457, ,Anatum
171,SRR11457468_bin_1,SRR11457468, ,Virginia or Muenchen*
172,SRR11457468_bin_2,SRR11457468, ,Virginia or Muenchen*
173,SRR11457472_bin_1,SRR11457472,2002,Anatum
174,SRR11457472_bin_2,SRR11457472,2002,Anatum
175,SRR11457472_bin_3,SRR11457472,2002,Anatum
176,SRR11457472_bin_4,SRR11457472,2002,Anatum
177,SRR11457473_bin_1,SRR11457473,2002,Paratyphi C or Choleraesuis or Typhisuis*
178,SRR11457473_bin_2,SRR11457473,2002,Paratyphi C or Choleraesuis or Typhisuis*
179,SRR11457473_bin_3,SRR11457473,2002,Paratyphi C or Choleraesuis or Typhisuis*
180,SRR11457473_bin_4,SRR11457473,2002,Paratyphi C or Choleraesuis or Typhisuis*
181,SRR11457476_bin_1,SRR11457476,2002,
182,SRR11457476_bin_2,SRR11457476,2002,
183,SRR11457476_bin_3,SRR11457476,2002,
184,SRR11457476_bin_4,SRR11457476,2002,
185,SRR11457477_bin_1,SRR11457477,2002,
186,SRR11457477_bin_2,SRR11457477,2002,
187,SRR11457477_bin_3,SRR11457477,2002,
188,SRR11457477_bin_4,SRR11457477,2002,
189,SRR11457477_bin_5,SRR11457477,2002,
190,SRR11457477_bin_6,SRR11457477,2002,
191,SRR11457480_bin_1,SRR11457480,2002,Typhimurium(O5-)*
192,SRR11457480_bin_2,SRR11457480,2002,Typhimurium(O5-)*
193,SRR11457480_bin_3,SRR11457480,2002,Typhimurium(O5-)*
194,SRR11457483_bin_1,SRR11457483,2002,Virginia or Muenchen*
195,SRR11457485_bin_1,SRR11457485,2002,Paratyphi C or Choleraesuis or Typhisuis*
196,SRR11457485_bin_2,SRR11457485,2002,Paratyphi C or Choleraesuis or Typhisuis*
197,SRR11457485_bin_3,SRR11457485,2002,Paratyphi C or Choleraesuis or Typhisuis*
198,SRR11457486_bin_1,SRR11457486,2002,
199,SRR11457486_bin_2,SRR11457486,2002,
200,SRR11457486_bin_3,SRR11457486,2002,
201,SRR11457488_bin_1,SRR11457488,2002,Derby
202,SRR11457488_bin_2,SRR11457488,2002,Derby
203,SRR11457495_bin_1,SRR11457495,2002,Derby
204,SRR11457495_bin_2,SRR11457495,2002,Derby
205,SRR11457496_bin_1,SRR11457496,2002,Derby
206,SRR11457498_bin_1,SRR11457498,2002,Typhimurium(O5-)*
207,SRR11457498_bin_2,SRR11457498,2002,Typhimurium(O5-)*
208,SRR11457498_bin_3,SRR11457498,2002,Typhimurium(O5-)*
209,SRR11457498_bin_4,SRR11457498,2002,Typhimurium(O5-)*
210,SRR11457500_bin_1,SRR11457500,2002,Paratyphi C or Choleraesuis or Typhisuis*
211,SRR11457500_bin_2,SRR11457500,2002,Paratyphi C or Choleraesuis or Typhisuis*
212,SRR11457500_bin_3,SRR11457500,2002,Paratyphi C or Choleraesuis or Typhisuis*
213,SRR11457502_bin_1,SRR11457502,2002,Schwarzengrund
214,SRR11457502_bin_2,SRR11457502,2002,Schwarzengrund
215,SRR11457502_bin_3,SRR11457502,2002,Schwarzengrund
216,SRR11457511_bin_1,SRR11457511,2002,
217,SRR11457511_bin_2,SRR11457511,2002,
218,SRR11457511_bin_3,SRR11457511,2002,
219,SRR11457511_bin_4,SRR11457511,2002,
220,SRR11457511_bin_5,SRR11457511,2002,
221,SRR11457511_bin_6,SRR11457511,2002,
222,SRR11457522_bin_1,SRR11457522,2002,
223,SRR11457522_bin_2,SRR11457522,2002,
224,SRR11457522_bin_3,SRR11457522,2002,
225,SRR11457522_bin_4,SRR11457522,2002,
226,SRR11457522_bin_5,SRR11457522,2002,
227,SRR11457533_bin_1,SRR11457533,2002,
228,SRR11457533_bin_2,SRR11457533,2002,
229,SRR11457533_bin_3,SRR11457533,2002,
230,SRR11457533_bin_4,SRR11457533,2002,
231,SRR11457533_bin_5,SRR11457533,2002,
232,SRR11457566_bin_1,SRR11457566,2002,Typhimurium(O5-)*
233,SRR11457566_bin_2,SRR11457566,2002,Typhimurium(O5-)*
234,SRR11457567_bin_1,SRR11457567,2004,
235,SRR11457567_bin_2,SRR11457567,2004,
236,SRR11457567_bin_3,SRR11457567,2004,
237,SRR11457567_bin_5,SRR11457567,2004,
238,SRR11457568_bin_1,SRR11457568, ,Heidelberg
239,SRR11457570_bin_1,SRR11457570,2004,
240,SRR11457570_bin_2,SRR11457570,2004,
241,SRR11457570_bin_3,SRR11457570,2004,
242,SRR11457570_bin_4,SRR11457570,2004,
243,SRR11457570_bin_5,SRR11457570,2004,
244,SRR11457571_bin_1,SRR11457571,2004,Derby
245,SRR11457571_bin_2,SRR11457571,2004,Derby
246,SRR11457571_bin_3,SRR11457571,2004,Derby
247,SRR11457574_bin_1,SRR11457574,2004,
248,SRR11457574_bin_2,SRR11457574,2004,
249,SRR11457574_bin_3,SRR11457574,2004,
250,SRR11457574_bin_4,SRR11457574,2004,
251,SRR11457574_bin_5,SRR11457574,2004,
252,SRR11457577_bin_1,SRR11457577,2004,Heidelberg
253,SRR11457577_bin_2,SRR11457577,2004,Heidelberg
254,SRR11457578_bin_1,SRR11457578,2004,Hissar
255,SRR11457578_bin_2,SRR11457578,2004,Hissar
256,SRR11457578_bin_3,SRR11457578,2004,Hissar
257,SRR11457578_bin_4,SRR11457578,2004,Hissar
258,SRR11457579_bin_1,SRR11457579,2002,Typhimurium(O5-)*
259,SRR11457579_bin_2,SRR11457579,2002,Typhimurium(O5-)*
260,SRR11457579_bin_3,SRR11457579,2002,Typhimurium(O5-)*
261,SRR11457580_bin_1,SRR11457580,2004,
262,SRR11457580_bin_2,SRR11457580,2004,
263,SRR11457580_bin_3,SRR11457580,2004,
264,SRR11457582_bin_1,SRR11457582,2004,
265,SRR11457583_bin_1,SRR11457583,2004,Mbandaka
266,SRR11457583_bin_2,SRR11457583,2004,Mbandaka
267,SRR11457584_bin_1,SRR11457584,2004,
268,SRR11457584_bin_2,SRR11457584,2004,
269,SRR11457584_bin_3,SRR11457584,2004,
270,SRR11457584_bin_4,SRR11457584,2004,
271,SRR11457584_bin_5,SRR11457584,2004,
272,SRR11457590_bin_1,SRR11457590,2002,Typhimurium
273,SRR11457590_bin_2,SRR11457590,2002,Typhimurium
274,SRR11457590_bin_3,SRR11457590,2002,Typhimurium
275,SRR11457590_bin_4,SRR11457590,2002,Typhimurium
276,SRR11457590_bin_5,SRR11457590,2002,Typhimurium
277,SRR11457590_bin_6,SRR11457590,2002,Typhimurium
278,SRR11457594_bin_1,SRR11457594,2004,
279,SRR11457594_bin_2,SRR11457594,2004,
280,SRR11457594_bin_3,SRR11457594,2004,
281,SRR11457594_bin_4,SRR11457594,2004,
282,SRR11457595_bin_1,SRR11457595,2004,Paratyphi C or Choleraesuis or Typhisuis*
283,SRR11457595_bin_2,SRR11457595,2004,Paratyphi C or Choleraesuis or Typhisuis*
284,SRR11457595_bin_3,SRR11457595,2004,Paratyphi C or Choleraesuis or Typhisuis*
285,SRR11457596_bin_1,SRR11457596,2004,
286,SRR11457596_bin_2,SRR11457596,2004,
287,SRR11457596_bin_3,SRR11457596,2004,
288,SRR11457596_bin_4,SRR11457596,2004,
289,SRR11457597_bin_1,SRR11457597,2004,Derby
290,SRR11457597_bin_2,SRR11457597,2004,Derby
291,SRR11457597_bin_3,SRR11457597,2004,Derby
292,SRR11457597_bin_4,SRR11457597,2004,Derby
293,SRR11457598_bin_1,SRR11457598,2004,
294,SRR11457598_bin_2,SRR11457598,2004,
295,SRR11457598_bin_3,SRR11457598,2004,
296,SRR11457598_bin_4,SRR11457598,2004,
297,SRR11457598_bin_5,SRR11457598,2004,
298,SRR11457600_bin_1,SRR11457600,2003,Heidelberg
299,SRR11457606_bin_1,SRR11457606,2003,potential monophasic variant of Paratyphi B*
300,SRR11457610_bin_1,SRR11457610,2003,Worthington
301,SRR11457610_bin_2,SRR11457610,2003,Worthington
302,SRR11457610_bin_3,SRR11457610,2003,Worthington
303,SRR11457610_bin_4,SRR11457610,2003,Worthington
304,SRR11457610_bin_5,SRR11457610,2003,Worthington
305,SRR11457613_bin_1,SRR11457613,2003,Paratyphi C or Choleraesuis or Typhisuis*
306,SRR11457613_bin_2,SRR11457613,2003,Paratyphi C or Choleraesuis or Typhisuis*
307,SRR11457613_bin_3,SRR11457613,2003,Paratyphi C or Choleraesuis or Typhisuis*
308,SRR11457617_bin_1,SRR11457617,2003,Paratyphi C or Choleraesuis or Typhisuis*
309,SRR11457617_bin_2,SRR11457617,2003,Paratyphi C or Choleraesuis or Typhisuis*
310,SRR11457617_bin_3,SRR11457617,2003,Paratyphi C or Choleraesuis or Typhisuis*
311,SRR11457617_bin_4,SRR11457617,2003,Paratyphi C or Choleraesuis or Typhisuis*
312,SRR11457618_bin_1,SRR11457618,2003,Paratyphi C or Choleraesuis or Typhisuis*
313,SRR11457618_bin_2,SRR11457618,2003,Paratyphi C or Choleraesuis or Typhisuis*
314,SRR11457619_bin_1,SRR11457619,2003,Paratyphi C or Choleraesuis or Typhisuis*
315,SRR11457619_bin_2,SRR11457619,2003,Paratyphi C or Choleraesuis or Typhisuis*
316,SRR11457620_bin_1,SRR11457620,2003,
317,SRR11457620_bin_2,SRR11457620,2003,
318,SRR11457621_bin_1,SRR11457621,2003,Paratyphi C or Choleraesuis or Typhisuis*
319,SRR11457621_bin_2,SRR11457621,2003,Paratyphi C or Choleraesuis or Typhisuis*
320,SRR11457624_bin_1,SRR11457624,2003,Derby
321,SRR11457624_bin_2,SRR11457624,2003,Derby
322,SRR11457624_bin_3,SRR11457624,2003,Derby
323,SRR11457624_bin_4,SRR11457624,2003,Derby
324,SRR11457626_bin_1,SRR11457626, ,Derby
325,SRR11457626_bin_2,SRR11457626, ,Derby
326,SRR11457626_bin_3,SRR11457626, ,Derby
327,SRR11457627_bin_1,SRR11457627,2003,Derby
328,SRR11457628_bin_1,SRR11457628,2003,
329,SRR11457628_bin_2,SRR11457628,2003,
330,SRR11457628_bin_3,SRR11457628,2003,
331,SRR11457628_bin_4,SRR11457628,2003,
332,SRR11457629_bin_1,SRR11457629,2003,Worthington
333,SRR11457629_bin_2,SRR11457629,2003,Worthington
334,SRR11457629_bin_3,SRR11457629,2003,Worthington
335,SRR11457630_bin_1,SRR11457630,2003,Heidelberg
336,SRR11457630_bin_2,SRR11457630,2003,Heidelberg
337,SRR11457630_bin_3,SRR11457630,2003,Heidelberg
338,SRR11457630_bin_4,SRR11457630,2003,Heidelberg
339,SRR11457630_bin_5,SRR11457630,2003,Heidelberg
340,SRR11457633_bin_1,SRR11457633,2002,Hissar
341,SRR11457633_bin_2,SRR11457633,2002,Hissar
342,SRR11457633_bin_3,SRR11457633,2002,Hissar
343,SRR11457634_bin_1,SRR11457634,2002,Typhimurium(O5-)*
344,SRR11457634_bin_2,SRR11457634,2002,Typhimurium(O5-)*
345,SRR11457634_bin_3,SRR11457634,2002,Typhimurium(O5-)*
346,SRR11457634_bin_4,SRR11457634,2002,Typhimurium(O5-)*
347,SRR11457634_bin_5,SRR11457634,2002,Typhimurium(O5-)*
348,SRR11457635_bin_1,SRR11457635,2002,Typhimurium(O5-)*
349,SRR11457635_bin_2,SRR11457635,2002,Typhimurium(O5-)*
350,SRR11457636_bin_1,SRR11457636,2002,Derby
351,SRR11457636_bin_2,SRR11457636,2002,Derby
352,SRR11457637_bin_1,SRR11457637,2002,
353,SRR11457638_bin_1,SRR11457638,2002,Typhimurium(O5-)*
354,SRR11457638_bin_2,SRR11457638,2002,Typhimurium(O5-)*
355,SRR11457639_bin_1,SRR11457639,2002,Mbandaka
356,SRR11457641_bin_1,SRR11457641,2002,Typhimurium(O5-)*
357,SRR11457641_bin_2,SRR11457641,2002,Typhimurium(O5-)*
358,SRR11457641_bin_3,SRR11457641,2002,Typhimurium(O5-)*
359,SRR11457641_bin_4,SRR11457641,2002,Typhimurium(O5-)*
360,SRR11457641_bin_5,SRR11457641,2002,Typhimurium(O5-)*
361,SRR11457641_bin_6,SRR11457641,2002,Typhimurium(O5-)*
362,SRR11457641_bin_7,SRR11457641,2002,Typhimurium(O5-)*
363,SRR11457669_bin_1,SRR11457669,2002,Heidelberg
364,SRR11457669_bin_2,SRR11457669,2002,Heidelberg
365,SRR11457669_bin_3,SRR11457669,2002,Heidelberg
366,SRR11457679_bin_1,SRR11457679,2002,
367,SRR11457679_bin_2,SRR11457679,2002,
368,SRR11457679_bin_3,SRR11457679,2002,
369,SRR11457680_bin_1,SRR11457680,2002,Typhimurium(O5-)*
370,SRR11457680_bin_2,SRR11457680,2002,Typhimurium(O5-)*
371,SRR11457681_bin_1,SRR11457681,2002,
372,SRR11457681_bin_2,SRR11457681,2002,
373,SRR11457681_bin_3,SRR11457681,2002,
374,SRR11457681_bin_4,SRR11457681,2002,
375,SRR11457681_bin_5,SRR11457681,2002,
376,SRR11457682_bin_1,SRR11457682, ,Saintpaul
377,SRR11457684_bin_1,SRR11457684,2002,
378,SRR11457684_bin_2,SRR11457684,2002,
379,SRR11457684_bin_3,SRR11457684,2002,
380,SRR11457685_bin_1,SRR11457685,2002,Virginia or Muenchen*
381,SRR11457685_bin_2,SRR11457685,2002,Virginia or Muenchen*
382,SRR11457686_bin_1,SRR11457686,2002,Hissar
383,SRR11457686_bin_2,SRR11457686,2002,Hissar
384,SRR11457686_bin_3,SRR11457686,2002,Hissar
385,SRR11457687_bin_1,SRR11457687,2002,Typhimurium(O5-)*
386,SRR11457687_bin_2,SRR11457687,2002,Typhimurium(O5-)*
387,SRR11457687_bin_3,SRR11457687,2002,Typhimurium(O5-)*
388,SRR11457687_bin_4,SRR11457687,2002,Typhimurium(O5-)*
389,SRR11457689_bin_1,SRR11457689,2002,Hissar
390,SRR11457689_bin_2,SRR11457689,2002,Hissar
391,SRR11457689_bin_3,SRR11457689,2002,Hissar
392,SRR11457689_bin_4,SRR11457689,2002,Hissar
393,SRR11457700_bin_1,SRR11457700,2002,Paratyphi C or Choleraesuis or Typhisuis*
394,SRR11457700_bin_2,SRR11457700,2002,Paratyphi C or Choleraesuis or Typhisuis*
395,SRR11457701_bin_1,SRR11457701,2004,
396,SRR11457701_bin_2,SRR11457701,2004,
397,SRR11457701_bin_3,SRR11457701,2004,
398,SRR11457701_bin_4,SRR11457701,2004,
399,SRR11457701_bin_5,SRR11457701,2004,
400,SRR11457701_bin_6,SRR11457701,2004,
401,SRR11457703_bin_1,SRR11457703,2004,Newport*
402,SRR11457703_bin_2,SRR11457703,2004,Newport*
403,SRR11457703_bin_3,SRR11457703,2004,Newport*
404,SRR11457703_bin_4,SRR11457703,2004,Newport*
405,SRR11457705_bin_1,SRR11457705,2004,Virginia or Muenchen*
406,SRR11457706_bin_1,SRR11457706,2004,Typhimurium(O5-)*
407,SRR11457706_bin_2,SRR11457706,2004,Typhimurium(O5-)*
408,SRR11457706_bin_3,SRR11457706,2004,Typhimurium(O5-)*
409,SRR11457706_bin_4,SRR11457706,2004,Typhimurium(O5-)*
410,SRR11457707_bin_1,SRR11457707,2004,Heidelberg
411,SRR11457707_bin_2,SRR11457707,2004,Heidelberg
412,SRR11457708_bin_1,SRR11457708,2004,
413,SRR11457708_bin_2,SRR11457708,2004,
414,SRR11457708_bin_3,SRR11457708,2004,
415,SRR11457708_bin_4,SRR11457708,2004,
416,SRR11457708_bin_5,SRR11457708,2004,
417,SRR11457708_bin_6,SRR11457708,2004,
418,SRR11457709_bin_1,SRR11457709,2004,
419,SRR11457709_bin_2,SRR11457709,2004,
420,SRR11457709_bin_3,SRR11457709,2004,
421,SRR11457713_bin_1,SRR11457713, ,Heidelberg
422,SRR11457713_bin_2,SRR11457713, ,Heidelberg
423,SRR11457713_bin_4,SRR11457713, ,Heidelberg
424,SRR11457713_bin_5,SRR11457713, ,Heidelberg
425,SRR11457714_bin_1,SRR11457714,2004,Paratyphi C or Choleraesuis or Typhisuis*
426,SRR11457714_bin_2,SRR11457714,2004,Paratyphi C or Choleraesuis or Typhisuis*
427,SRR11457714_bin_3,SRR11457714,2004,Paratyphi C or Choleraesuis or Typhisuis*
428,SRR11457714_bin_4,SRR11457714,2004,Paratyphi C or Choleraesuis or Typhisuis*
429,SRR11457715_bin_1,SRR11457715,2004,Paratyphi C or Choleraesuis or Typhisuis*
430,SRR11457715_bin_2,SRR11457715,2004,Paratyphi C or Choleraesuis or Typhisuis*
431,SRR11457715_bin_3,SRR11457715,2004,Paratyphi C or Choleraesuis or Typhisuis*
432,SRR11457716_bin_1,SRR11457716,2004,Derby
433,SRR11457716_bin_2,SRR11457716,2004,Derby
434,SRR11457716_bin_4,SRR11457716,2004,Derby
435,SRR11457716_bin_5,SRR11457716,2004,Derby
436,SRR11457717_bin_1,SRR11457717,2004,Paratyphi C or Choleraesuis or Typhisuis*
437,SRR11457719_bin_1,SRR11457719,2004,
438,SRR11457719_bin_2,SRR11457719,2004,
439,SRR11457719_bin_3,SRR11457719,2004,
440,SRR11457719_bin_4,SRR11457719,2004,
441,SRR11457719_bin_5,SRR11457719,2004,
442,SRR11457719_bin_6,SRR11457719,2004,
443,SRR11457730_bin_1,SRR11457730,2002,Derby
444,SRR11457730_bin_2,SRR11457730,2002,Derby
445,SRR11457753_bin_1,SRR11457753,2002,Schwarzengrund
446,SRR11457787_bin_1,SRR11457787,2003,
447,SRR11457787_bin_2,SRR11457787,2003,
448,SRR11457787_bin_3,SRR11457787,2003,
449,SRR11457787_bin_4,SRR11457787,2003,
450,SRR11457787_bin_5,SRR11457787,2003,
451,SRR11457787_bin_6,SRR11457787,2003,
452,SRR11457788_bin_1,SRR11457788,2003,
453,SRR11457788_bin_2,SRR11457788,2003,
454,SRR11457788_bin_3,SRR11457788,2003,
455,SRR11457788_bin_4,SRR11457788,2003,
456,SRR11457789_bin_1,SRR11457789, ,Worthington
